NAME	T	E	MMIP	Mheft-nf	UMIP	Uheft-nf	S	M
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s073"	6	8	134.747570	134.747570	2997	45000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s072"	6	8	153.332180	153.332180	2925	42000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s096"	6	8	76.524622	76.524622	2223	43000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s097"	6	8	72.577096	72.577096	2941	46000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s004"	6	8	170.691321	170.691322	3717	46000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s005"	6	8	119.892966	119.892966	3621	47000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s079"	6	8	100.629971	100.629972	2470	42000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s078"	6	8	84.617657	84.617658	2313	42000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s030"	6	8	83.428844	83.428843	2389	48000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s031"	6	8	150.785786	150.785787	2790	43000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s047"	6	8	129.951764	129.951764	2336	47000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s046"	6	8	144.187296	144.187296	1673	42000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s064"	6	8	96.984323	96.984323	2528	45000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s065"	6	8	117.086243	117.086244	2367	46000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s013"	6	8	116.653018	116.653017	3042	47000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s012"	6	8	97.342990	97.342989	2117	43000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s081"	6	8	117.727989	117.727989	2027	40000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s080"	6	8	147.612795	147.612795	2587	46000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s027"	6	8	129.286416	129.286416	2555	41000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s026"	6	8	134.269170	134.269170	2398	42000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s019"	6	8	165.732613	165.732613	1875	47000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s018"	6	8	116.844767	116.844766	2728	46000	false	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s050"	6	8	112.127547	112.127547	2622	43000	true	true
"xc7s25 t06 e006 r0.1 R0.5 d10.0 D50.0 s051"	6	8	145.279154	145.279155	2293	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s034"	6	8	76.190508	76.190508	11997	44000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s035"	6	8	62.905368	62.905368	5613	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s043"	6	8	60.580379	60.580380	4093	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s042"	6	8	78.246091	78.246091	5923	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s098"	6	8	53.937687	53.937687	8889	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s099"	6	8	70.641844	70.641844	7763	47000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s077"	6	8	40.875469	40.875469	6870	44000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s076"	6	8	53.217534	53.217534	8452	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s001"	6	8	56.142553	56.142553	3690	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s092"	6	8	60.808925	60.808925	5443	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s093"	6	8	49.127058	49.127058	2838	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s049"	6	8	85.711314	85.711314	7475	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s048"	6	8	60.720017	60.720018	8413	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s023"	6	8	87.996632	87.996632	4997	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s022"	6	8	71.902575	71.902574	5715	46000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s054"	6	8	41.762982	41.762982	5839	46000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s055"	6	8	82.837881	82.837882	3404	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s060"	6	8	88.389802	88.389802	5357	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s061"	6	8	88.582252	88.582252	7537	46000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s029"	6	8	53.423248	53.423248	5636	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s028"	6	8	66.065068	66.065067	210	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s085"	6	8	54.651281	54.651281	3106	43000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s084"	6	8	71.447803	71.447803	2917	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s017"	6	8	54.924059	54.924060	6809	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s016"	6	8	74.192630	74.192631	9142	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s024"	6	8	57.736354	57.736355	4196	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s025"	6	8	69.155740	69.155740	6217	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s088"	6	8	54.128473	54.128472	0	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s089"	6	8	62.952621	62.952621	5263	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s053"	6	8	57.462382	57.462383	4177	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s052"	6	8	51.542394	51.542394	746	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s067"	6	8	44.739495	44.739495	7026	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s066"	6	8	64.257532	64.257533	13046	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s059"	6	8	69.716099	69.716099	5002	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s058"	6	8	55.368704	55.368704	2643	47000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s010"	6	8	68.407113	68.407113	7953	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s011"	6	8	43.082427	43.082427	1357	43000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s082"	6	8	59.666277	59.666277	8162	44000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s083"	6	8	79.712182	79.712182	2903	46000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s033"	6	8	69.634072	69.634071	3951	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s032"	6	8	59.944534	59.944534	6066	44000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s044"	6	8	77.212276	77.212275	7828	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s045"	6	8	69.830206	69.830206	5530	47000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s039"	6	8	53.294977	53.294977	4553	43000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s038"	6	8	67.086795	67.086795	6387	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s070"	6	8	64.252461	64.252461	8882	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s071"	6	8	64.962272	64.962273	6883	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s095"	6	8	50.173231	50.173231	7080	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s094"	6	8	53.950530	53.950530	5033	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s007"	6	8	44.007118	44.007119	7501	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s006"	6	8	61.465100	61.465100	3496	46000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s063"	6	8	70.971602	70.971602	8350	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s062"	6	8	76.080922	76.080922	7249	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s086"	6	8	72.695978	72.695979	5026	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s087"	6	8	39.925331	39.925331	5164	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s014"	6	8	54.638164	54.638164	12996	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s015"	6	8	75.641582	75.641583	11313	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s020"	6	8	71.452903	71.452903	8950	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s021"	6	8	74.384670	74.384670	3971	44000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s069"	6	8	43.540105	43.540105	6643	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s068"	6	8	53.520685	53.520685	3917	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s057"	6	8	48.588278	48.588278	6961	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s056"	6	8	79.646118	79.646118	5393	44000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s074"	6	8	74.193079	74.193080	8311	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s075"	6	8	51.472526	51.472526	8823	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s003"	6	8	73.710961	73.710961	4332	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s002"	6	8	67.853250	67.853250	6864	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s091"	6	8	62.010701	62.010701	7203	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s090"	6	8	73.867748	73.867748	8142	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s037"	6	8	70.515634	70.515634	9169	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s036"	6	8	68.145801	68.145801	7140	44000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s040"	6	8	41.179582	41.179582	3869	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s041"	6	8	67.024130	67.024130	9728	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s100"	6	8	68.025183	68.025182	13848	45000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s009"	6	8	82.612886	82.612886	6827	44000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s008"	6	8	86.599746	86.599746	14050	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s073"	6	8	60.455352	60.455352	5362	44000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s072"	6	8	80.124988	80.124988	4684	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s096"	6	8	38.747955	38.747955	7571	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s097"	6	8	38.482678	38.482678	7315	42000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s004"	6	8	88.124134	88.124134	5139	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s005"	6	8	62.017777	62.017777	5604	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s079"	6	8	52.852716	52.852716	5667	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s078"	6	8	37.413736	37.413736	3521	43000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s030"	6	8	45.792859	45.792859	5254	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s031"	6	8	77.434151	77.434151	3815	41000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s047"	6	8	64.697776	64.697776	3327	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s046"	6	8	81.825287	81.825287	6030	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s064"	6	8	57.986445	57.986445	8397	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s065"	6	8	61.861002	61.861002	9018	46000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s013"	6	8	60.871188	60.871187	6238	45000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s012"	6	8	52.991866	52.991865	4639	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s081"	6	8	74.409847	74.409847	4443	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s080"	6	8	88.462717	88.462717	2739	43000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s027"	6	8	73.561918	73.561918	8526	47000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s026"	6	8	84.939289	84.939289	6336	46000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s019"	6	8	90.703149	90.703150	6368	41000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s018"	6	8	64.540314	64.540314	9535	44000	true	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s050"	6	8	61.414711	61.414711	7819	42000	false	true
"xc7s25 t06 e000 r0.1 R0.5 d10.0 D50.0 s051"	6	8	65.024175	65.024175	2996	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s034"	6	7	134.830029	134.830029	2656	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s035"	6	7	105.884545	105.884545	1647	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s043"	6	8	88.689480	88.689480	1326	46000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s042"	6	7	148.131668	148.131669	1719	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s098"	6	7	103.649375	103.649375	2639	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s099"	6	7	119.099862	119.099862	2188	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s077"	6	7	61.210171	76.249101	2761	45000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s076"	6	7	121.166311	121.166311	3967	41000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s001"	6	8	79.882594	79.882594	11215	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s092"	6	7	106.186916	106.186916	2207	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s093"	6	7	110.340598	110.340598	1849	47000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s049"	6	8	118.814774	118.814774	0	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s048"	6	8	76.391885	76.391886	0	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s023"	6	7	141.866449	141.866449	2647	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s022"	6	7	125.493233	125.493232	2614	42000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s054"	6	8	60.052878	60.052879	2829	47000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s055"	6	7	142.207386	142.207387	3505	44000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s060"	6	7	157.386105	157.386105	3418	46000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s061"	6	7	135.382497	147.957600	2033	45000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s029"	6	7	86.574980	86.574980	1999	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s028"	6	8	98.177679	98.177679	2475	49000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s085"	6	8	64.749817	64.749817	2751	47000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s084"	6	7	144.832562	144.832562	3030	46000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s017"	6	8	81.482780	81.482781	2997	47000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s016"	6	8	96.759176	130.640039	3615	47000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s024"	6	7	100.145874	100.145875	1858	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s025"	6	7	102.807904	127.673237	3514	43000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s088"	6	7	102.792596	102.792596	1988	47000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s089"	6	8	94.336927	94.336927	1453	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s053"	6	7	106.946617	118.810194	1891	41000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s052"	6	7	89.603469	89.603469	0	45000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s067"	6	7	69.860400	94.877229	2295	45000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s066"	6	7	90.224673	90.224674	2449	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s059"	6	8	104.348374	104.348374	1522	41000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s058"	6	8	93.449467	104.831303	2724	43000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s010"	6	8	92.602195	119.716854	2533	41000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s011"	6	7	112.581291	112.581291	1429	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s082"	6	7	89.326195	89.326195	1971	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s083"	6	8	128.190379	158.499617	3162	45000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s033"	6	7	134.570018	134.570017	1506	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s032"	6	8	79.183099	79.183100	0	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s044"	6	7	137.532394	137.532394	2541	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s045"	6	7	101.446027	101.446027	3033	41000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s039"	6	8	77.906948	113.705718	2490	46000	false	false
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s038"	6	7	133.876819	133.876820	2920	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s070"	6	7	124.350840	124.350840	2468	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s071"	6	7	109.378500	109.378501	3291	46000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s095"	6	7	83.060948	83.060949	2101	43000	false	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s094"	6	8	81.063711	81.063710	2907	41000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s007"	6	7	81.091745	81.091746	2751	45000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s006"	6	8	117.133805	117.133805	1973	42000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s063"	6	7	124.994421	124.994421	1997	43000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s062"	6	7	127.162489	127.162489	2816	47000	true	true
"xc7s25 t06 e005 r0.1 R0.5 d10.0 D50.0 s086"	6	7	128.186740	128.186740	2418	46000	true	true
